81 	0
163 	0
245 	0
327 	0
409 	0
491 	0
573 	0
655 	0
737 	0
819 	0
901 	0
983 	0
1065 	0
1147 	0
1229 	0
1311 	0
1393 	0
1475 	0
1557 	0
1639 	0
1721 	0
1803 	0
1885 	0
1967 	0
2049 	0
2131 	0
2213 	0
2295 	0
2377 	0
2459 	0
2541 	0
2623 	0
2705 	0
2787 	0
2869 	0
2951 	0
3033 	0
3115 	0
3197 	0
3279 	0
3361 	0
3443 	0
3525 	0
3607 	0
3689 	0
3771 	0
3853 	0
3935 	0
4017 	0
4099 	0
4181 	0
4263 	0
4345 	0
4427 	0
4509 	0
4591 	0
4673 	0
4755 	0
4837 	0
4919 	0
5001 	0
5083 	0
5165 	0
5247 	0
5329 	0
5411 	0
5493 	0
5575 	0
5657 	0
5739 	0
5658 	0
5659 	0
5660 	0
5661 	0
5662 	0
5663 	0
5664 	0
5665 	0
5666 	0
5667 	0
5668 	0
5669 	0
5670 	0
5671 	0
5672 	0
5673 	0
5674 	0
5675 	0
5676 	0
5677 	0
5678 	0
5679 	0
5680 	0
5681 	0
5682 	0
5683 	0
5684 	0
5685 	0
5686 	0
5687 	0
5688 	0
5689 	0
5690 	0
5691 	0
5692 	0
5693 	0
5694 	0
5695 	0
5696 	0
5697 	0
5698 	0
5699 	0
5700 	0
5701 	0
5702 	0
5703 	0
5704 	0
5705 	0
5706 	0
5707 	0
5708 	0
5709 	0
5710 	0
5711 	0
5712 	0
5713 	0
5714 	0
5715 	0
5716 	0
5717 	0
5718 	0
5719 	0
5720 	0
5721 	0
5722 	0
5723 	0
5724 	0
5725 	0
5726 	0
5727 	0
5728 	0
5729 	0
5730 	0
5731 	0
5732 	0
5733 	0
5734 	0
5735 	0
5736 	0
5737 	0
5738 	0
5739 	0
